Sampling Point Id,Air Pollutant,Air Pollution Level,Year,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude
SPO.05.1000.55365.6001.1,PM2.5,20.189,2010,Traffic,urban,13.0536,47.7975
SPO.05.1000.55365.6001.1,PM2.5,17.637,2011,Traffic,urban,13.0536,47.7975
SPO.05.1000.55365.6001.1,PM2.5,27.538,2006,Traffic,urban,13.0536,47.7975
SPO.05.1200.59822.6001.1,PM2.5,14.329,2011,Background,urban,13.0349,47.8156
SPO.05.1200.59822.6001.1,PM2.5,15.78,2009,Background,urban,13.0349,47.8156
SPO.05.1200.59822.6001.1,PM2.5,12.609,2012,Background,urban,13.0349,47.8156
SPO.05.1200.59822.6001.1,PM2.5,14.146,2008,Background,urban,13.0349,47.8156
SPO.05.1200.59822.6001.1,PM2.5,16.268,2010,Background,urban,13.0349,47.8156
SPO.06.164.64089.6001.1,PM2.5,22.811,2010,Traffic,urban,15.4166,47.0556
SPO.06.170.56478.6001.1,PM2.5,23.827,2008,Background,urban,15.4331,47.0417
SPO.06.170.56478.6001.1,PM2.5,25.288,2011,Background,urban,15.4331,47.0417
SPO.06.170.56478.6001.1,PM2.5,21.316,2012,Background,urban,15.4331,47.0417
SPO.06.170.56478.6001.1,PM2.5,22.646,2009,Background,urban,15.4331,47.0417
SPO.06.170.56478.6001.1,PM2.5,24.29,2010,Background,urban,15.4331,47.0417
SPO.06.170.56478.6001.1,PM2.5,25.382,2007,Background,urban,15.4331,47.0417
SPO-AT2KA11_06001_100,PM2.5,16.536,2008,Traffic,urban,14.2983,46.6261
SPO-AT2KA11_06001_100,PM2.5,14.98,2009,Traffic,urban,14.2983,46.6261
SPO-AT2KA11_06001_100,PM2.5,18.123,2010,Traffic,urban,14.2983,46.6261
SPO-AT2KA11_06001_100,PM2.5,20.126,2007,Traffic,urban,14.2983,46.6261
SPO.02.KA21.64523.6001.1,PM2.5,22.936,2005,Traffic,urban,14.3181,46.6256
SPO.02.KA21.64523.6001.1,PM2.5,28.876,2006,Traffic,urban,14.3181,46.6256
SPO.02.KA21.64523.6001.1,PM2.5,16.797,2012,Traffic,urban,14.3181,46.6256
SPO.02.KA21.64523.6001.1,PM2.5,21.67,2007,Traffic,urban,14.3181,46.6256
SPO-AT2KA71_06001_100,PM2.5,14.844,2012,Background,urban,14.2991,46.6266
SPO-AT2KA71_06001_100,PM2.5,19.351,2011,Background,urban,14.2991,46.6266
SPO.07.2110.55733.6001.1,PM2.5,18.285,2007,Traffic,urban,11.3924,47.2626
SPO.07.2110.55733.6001.1,PM2.5,16.114,2010,Traffic,urban,11.3924,47.2626
SPO.07.2110.55733.6001.1,PM2.5,16.473,2009,Traffic,urban,11.3924,47.2626
SPO.07.2110.55733.6001.1,PM2.5,21.448,2005,Traffic,urban,11.3924,47.2626
SPO.07.2110.55733.6001.1,PM2.5,23.589,2006,Traffic,urban,11.3924,47.2626
SPO.07.2110.55733.6001.1,PM2.5,14.75,2012,Traffic,urban,11.3924,47.2626
SPO.07.2110.55733.6001.1,PM2.5,16.252,2011,Traffic,urban,11.3924,47.2626
SPO.07.2110.55733.6001.1,PM2.5,15.668,2008,Traffic,urban,11.3924,47.2626
SPO.04.S431.64526.6001.1,PM2.5,14.784,2012,Traffic,urban,14.2822,48.303
SPO.04.S184.63488.6001.1,PM2.5,16.694,2012,Background,urban,14.2975,48.3061
SPO.04.S184.63488.6001.1,PM2.5,20.49,2010,Background,urban,14.2975,48.3061
SPO.04.S184.63488.6001.1,PM2.5,16.758,2009,Background,urban,14.2975,48.3061
SPO.04.S184.63488.6001.1,PM2.5,18.906,2011,Background,urban,14.2975,48.3061
SPO.04.S416.64344.6001.1,PM2.5,27.633,2004,Background,urban,14.3148,48.2733
SPO.04.S416.64344.6001.1,PM2.5,15.855,2012,Background,urban,14.3148,48.2733
SPO.04.S416.64344.6001.1,PM2.5,18.873,2008,Background,urban,14.3148,48.2733
SPO.04.S416.64344.6001.1,PM2.5,19.383,2011,Background,urban,14.3148,48.2733
SPO-AT4S416_06001_100,PM2.5,18.873,2008,Background,urban,14.3148,48.2733
SPO-AT4S416_06001_100,PM2.5,19.865,2007,Background,urban,14.3148,48.2733
SPO.04.S416.64344.6001.1,PM2.5,23.845,2005,Background,urban,14.3148,48.2733
SPO-AT4S416_06001_100,PM2.5,23.845,2005,Background,urban,14.3148,48.2733
SPO.04.S416.64344.6001.1,PM2.5,19.865,2007,Background,urban,14.3148,48.2733
SPO-AT4S416_06001_100,PM2.5,19.383,2011,Background,urban,14.3148,48.2733
SPO-AT4S416_06001_100,PM2.5,25.018,2006,Background,urban,14.3148,48.2733
SPO-AT4S416_06001_100,PM2.5,15.855,2012,Background,urban,14.3148,48.2733
SPO.04.S416.64344.6001.1,PM2.5,25.018,2006,Background,urban,14.3148,48.2733
SPO-AT4S416_06001_100,PM2.5,27.633,2004,Background,urban,14.3148,48.2733
SPO.09.AKC.55371.6001.1,PM2.5,23.711,2000,Traffic,urban,16.3498,48.2191
SPO.09.AKC.55371.6001.1,PM2.5,16.813,2012,Traffic,urban,16.3498,48.2191
SPO.09.AKC.55371.6001.1,PM2.5,23.894,2005,Traffic,urban,16.3498,48.2191
SPO.09.AKC.55371.6001.1,PM2.5,23.238,2006,Traffic,urban,16.3498,48.2191
SPO.09.AKC.55371.6001.1,PM2.5,18.903,2009,Traffic,urban,16.3498,48.2191
SPO.09.AKC.55371.6001.1,PM2.5,17.41,2008,Traffic,urban,16.3498,48.2191
SPO.09.AKC.55371.6001.1,PM2.5,17.783,2007,Traffic,urban,16.3498,48.2191
SPO.09.AKC.55371.6001.1,PM2.5,20.096,2011,Traffic,urban,16.3498,48.2191
SPO.09.AKC.55371.6001.1,PM2.5,20.674,2010,Traffic,urban,16.3498,48.2191
SPO.09.AKC.55371.6001.1,PM2.5,20.896,1999,Traffic,urban,16.3498,48.2191
SPO-AT9RINN_06001_100,PM2.5,23.458,2011,Traffic,urban,16.4066,48.1841
SPO-AT9RINN_06001_100,PM2.5,17.29,2012,Traffic,urban,16.4066,48.1841
SPO.09.TAB.56396.6001.1,PM2.5,21.606,2011,Traffic,urban,16.3809,48.2167
SPO.09.KEND.64383.6001.1,PM2.5,19.931,2011,Traffic,urban,16.3098,48.205
SPO.09.TAB.56396.6001.1,PM2.5,21.077,2008,Traffic,urban,16.3809,48.2167
SPO.09.TAB.56396.6001.1,PM2.5,22.46,2010,Traffic,urban,16.3809,48.2167
SPO.09.TAB.56396.6001.1,PM2.5,20.176,2009,Traffic,urban,16.3809,48.2167
SPO.09.TAB.56396.6001.1,PM2.5,20.555,2007,Traffic,urban,16.3809,48.2167
SPO.09.KEND.64383.6001.1,PM2.5,16.709,2012,Traffic,urban,16.3098,48.205
SPO.09.STAD.64391.6001.1,PM2.5,20.11,2011,Background,urban,16.4583,48.2264
SPO.09.TAB.56396.6001.1,PM2.5,18.298,2012,Traffic,urban,16.3809,48.2167
SPO.09.STAD.64391.6001.1,PM2.5,18.108,2012,Background,urban,16.4583,48.2264
SPO.CZ_TOPRA_PM2_5_41007,PM2.5,37.268,2009,Industrial,urban,18.2697,49.8563
SPO.CZ_TOPRA_PM2_5_41007,PM2.5,42.456,2010,Industrial,urban,18.2697,49.8563
SPO.CZ_TOPRA_PM2_5_41007,PM2.5,34.428,2004,Industrial,urban,18.2697,49.8563
SPO.CZ_TOPRA_PM2_5_41007,PM2.5,33.226,2007,Industrial,urban,18.2697,49.8563
SPO.CZ_TOPRA_PM2_5_41007,PM2.5,35.962,2011,Industrial,urban,18.2697,49.8563
SPO.CZ_TOPRA_PM2_5_41007,PM2.5,43.648,2005,Industrial,urban,18.2697,49.8563
SPO.CZ_TOPRA_PM2_5_41007,PM2.5,35.83,2012,Industrial,urban,18.2697,49.8563
SPO.CZ_TOPRA_PM2_5_41007,PM2.5,43.624,2006,Industrial,urban,18.2697,49.8563
SPO.CZ_TOPRA_PM2_5_41007,PM2.5,36.262,2008,Industrial,urban,18.2697,49.8563
SPO.CZ_TOZRA_PM2_5_40594,PM2.5,38.913,2010,Background,urban,18.2472,49.796
SPO.CZ_TOZRA_PM2_5_40594,PM2.5,35.141,2006,Background,urban,18.2472,49.796
SPO.CZ_TOZRA_PM2_5_40594,PM2.5,38.651,2005,Background,urban,18.2472,49.796
SPO.CZ_TOZRA_PM2_5_40594,PM2.5,30.36,2012,Background,urban,18.2472,49.796
SPO.CZ_TOZRA_PM2_5_40594,PM2.5,32.41,2004,Background,urban,18.2472,49.796
SPO.CZ_TOZRA_PM2_5_40594,PM2.5,30.394,2009,Background,urban,18.2472,49.796
SPO.CZ_TOZRA_PM2_5_40594,PM2.5,29.415,2007,Background,urban,18.2472,49.796
SPO.CZ_TOZRA_PM2_5_40594,PM2.5,32.283,2011,Background,urban,18.2472,49.796
SPO.CZ_TOZRA_PM2_5_40594,PM2.5,29.377,2008,Background,urban,18.2472,49.796
SPO-CZ0TOFF_06001_100,PM2.5,38.197,2007,Background,urban,18.2637,49.8392
SPO.CZ_PPLEA_PM2_5_954059,PM2.5,17.359,2012,Traffic,urban,13.381,49.7473
SPO.CZ_PPLAA_PM2_5_40960,PM2.5,22.815,2011,Traffic,urban,13.4023,49.7324
SPO.CZ_PPLAA_PM2_5_40960,PM2.5,19.794,2012,Traffic,urban,13.4023,49.7324
SPO.CZ_PPLAA_PM2_5_40960,PM2.5,21.43,2005,Traffic,urban,13.4023,49.7324
SPO.CZ_PPLAA_PM2_5_40960,PM2.5,18.208,2008,Traffic,urban,13.4023,49.7324
SPO.CZ_PPLAA_PM2_5_40960,PM2.5,18.759,2007,Traffic,urban,13.4023,49.7324
SPO.CZ_PPLAA_PM2_5_40960,PM2.5,17.839,2009,Traffic,urban,13.4023,49.7324
SPO.CZ_PPLAA_PM2_5_40960,PM2.5,24.339,2006,Traffic,urban,13.4023,49.7324
SPO.CZ_PPLAA_PM2_5_40960,PM2.5,22.893,2010,Traffic,urban,13.4023,49.7324
SPO.CZ_PPLBA_PM2_5_954079,PM2.5,16.728,2012,Background,urban,13.3755,49.7284
SPO.CZ_PPLLA_PM2_5_865009,PM2.5,21.645,2010,Background,urban,13.3682,49.7701
SPO.CZ_PPLLA_PM2_5_865009,PM2.5,18.743,2012,Background,urban,13.3682,49.7701
SPO.CZ_PPLLA_PM2_5_865009,PM2.5,25.219,2011,Background,urban,13.3682,49.7701
SPO.CZ_HHKBA_PM2_5_41179,PM2.5,18.074,2008,Traffic,urban,15.8464,50.1954
SPO.CZ_HHKBA_PM2_5_41179,PM2.5,19.842,2012,Traffic,urban,15.8464,50.1954
SPO.CZ_HHKBA_PM2_5_41179,PM2.5,16.802,2007,Traffic,urban,15.8464,50.1954
SPO.CZ_HHKBA_PM2_5_41179,PM2.5,18.87,2010,Traffic,urban,15.8464,50.1954
SPO.CZ_HHKBA_PM2_5_41179,PM2.5,22.965,2011,Traffic,urban,15.8464,50.1954
SPO.CZ_HHKBA_PM2_5_41179,PM2.5,28.887,2004,Traffic,urban,15.8464,50.1954
SPO.CZ_HHKBA_PM2_5_41179,PM2.5,13.822,2006,Traffic,urban,15.8464,50.1954
SPO.CZ_HHKBA_PM2_5_41179,PM2.5,27.913,2005,Traffic,urban,15.8464,50.1954
SPO.CZ_HHKBA_PM2_5_41179,PM2.5,15.964,2009,Traffic,urban,15.8464,50.1954
SPO.CZ_MOLJA_PM2_5_919426,PM2.5,24.738,2012,Background,urban,17.2381,49.6015
SPO.CZ_HHKTM_PM2_5_922007,PM2.5,20.561,2012,Background,urban,15.857,50.2185
SPO-CZ0BBNI_06001_100,PM2.5,19.626,2011,Background,urban,16.678,49.2132
SPO-CZ0BBNI_06001_100,PM2.5,17.644,2012,Background,urban,16.678,49.2132
SPO-CZ0MOLO_06001_100,PM2.5,28.021,2005,Background,urban,17.2455,49.5991
SPO-CZ0MOLO_06001_100,PM2.5,25.129,2007,Background,urban,17.2455,49.5991
SPO-CZ0MOLO_06001_100,PM2.5,25.766,2004,Background,urban,17.2455,49.5991
SPO-CZ0MOLO_06001_100,PM2.5,33.798,2006,Background,urban,17.2455,49.5991
SPO.CZ_JJIHA_PM2_5_41134,PM2.5,16.948,2007,Background,urban,15.6102,49.4016
SPO.CZ_JJIHA_PM2_5_41134,PM2.5,24.368,2004,Background,urban,15.6102,49.4016
SPO.CZ_JJIHA_PM2_5_41134,PM2.5,15.684,2012,Background,urban,15.6102,49.4016
SPO.CZ_JJIHA_PM2_5_41134,PM2.5,18.237,2009,Background,urban,15.6102,49.4016
SPO.CZ_JJIHA_PM2_5_41134,PM2.5,17.812,2011,Background,urban,15.6102,49.4016
SPO.CZ_JJIHA_PM2_5_41134,PM2.5,24.286,2005,Background,urban,15.6102,49.4016
SPO.CZ_JJIHA_PM2_5_41134,PM2.5,22.68,2006,Background,urban,15.6102,49.4016
SPO.CZ_JJIHA_PM2_5_41134,PM2.5,18.545,2010,Background,urban,15.6102,49.4016
SPO.CZ_JJIHA_PM2_5_41134,PM2.5,16.898,2008,Background,urban,15.6102,49.4016
SPO.CZ_SKLMA_PM2_5_41050,PM2.5,24.112,2004,Background,urban,14.1018,50.1439
SPO.CZ_SKLMA_PM2_5_41050,PM2.5,13.537,2008,Background,urban,14.1018,50.1439
SPO.CZ_SKLMA_PM2_5_41050,PM2.5,26.159,2006,Background,urban,14.1018,50.1439
SPO.CZ_SKLMA_PM2_5_41050,PM2.5,13.307,2009,Background,urban,14.1018,50.1439
SPO.CZ_SKLMA_PM2_5_41050,PM2.5,14.443,2011,Background,urban,14.1018,50.1439
SPO.CZ_SKLMA_PM2_5_41050,PM2.5,16.66,2010,Background,urban,14.1018,50.1439
SPO.CZ_SKLMA_PM2_5_41050,PM2.5,11.154,2012,Background,urban,14.1018,50.1439
SPO.CZ_SKLMA_PM2_5_41050,PM2.5,26.461,2005,Background,urban,14.1018,50.1439
SPO.CZ_SKLMA_PM2_5_41050,PM2.5,18.267,2007,Background,urban,14.1018,50.1439
SPO.CZ_EPAUA_PM2_5_41101,PM2.5,19.041,2009,Background,urban,15.7635,50.024
SPO.CZ_EPAUA_PM2_5_41101,PM2.5,22.224,2005,Background,urban,15.7635,50.024
SPO.CZ_EPAUA_PM2_5_41101,PM2.5,17.463,2008,Background,urban,15.7635,50.024
SPO.CZ_EPAUA_PM2_5_41101,PM2.5,24.451,2006,Background,urban,15.7635,50.024
SPO.CZ_EPAUA_PM2_5_41101,PM2.5,22.077,2010,Background,urban,15.7635,50.024
SPO.CZ_EPAUA_PM2_5_41101,PM2.5,21.739,2012,Background,urban,15.7635,50.024
SPO.CZ_EPAUA_PM2_5_41101,PM2.5,17.805,2004,Background,urban,15.7635,50.024
SPO.CZ_EPAUA_PM2_5_41101,PM2.5,18.155,2007,Background,urban,15.7635,50.024
SPO.CZ_EPAUA_PM2_5_41101,PM2.5,22.45,2011,Background,urban,15.7635,50.024
SPO.CZ_LLIMA_PM2_5_40482,PM2.5,22.212,2011,Background,urban,15.0539,50.7649
SPO.CZ_LLIMA_PM2_5_40482,PM2.5,20.527,2009,Background,urban,15.0539,50.7649
SPO.CZ_LLIMA_PM2_5_40482,PM2.5,17.866,2007,Background,urban,15.0539,50.7649
SPO.CZ_LLIMA_PM2_5_40482,PM2.5,19.596,2008,Background,urban,15.0539,50.7649
SPO.CZ_LLIMA_PM2_5_40482,PM2.5,23.711,2010,Background,urban,15.0539,50.7649
SPO.CZ_LLIMA_PM2_5_40482,PM2.5,21.871,2012,Background,urban,15.0539,50.7649
SPO.CZ_LLIMA_PM2_5_40482,PM2.5,24.467,2005,Background,urban,15.0539,50.7649
SPO.CZ_LLIMA_PM2_5_40482,PM2.5,22.312,2006,Background,urban,15.0539,50.7649
SPO.CZ_LLIMA_PM2_5_40482,PM2.5,24.36,2004,Background,urban,15.0539,50.7649
SPO.CZ_UMOMA_PM2_5_40369,PM2.5,17.98,2009,Background,urban,13.6453,50.5104
SPO.CZ_UMOMA_PM2_5_40369,PM2.5,23.96,2005,Background,urban,13.6453,50.5104
SPO.CZ_UMOMA_PM2_5_40369,PM2.5,23.24,2012,Background,urban,13.6453,50.5104
SPO.CZ_UMOMA_PM2_5_40369,PM2.5,16.761,2007,Background,urban,13.6453,50.5104
SPO.CZ_UMOMA_PM2_5_40369,PM2.5,17.265,2008,Background,urban,13.6453,50.5104
SPO.CZ_UMOMA_PM2_5_40369,PM2.5,26.359,2010,Background,urban,13.6453,50.5104
SPO.CZ_UMOMA_PM2_5_40369,PM2.5,24.319,2004,Background,urban,13.6453,50.5104
SPO.CZ_CCBDA_PM2_5_40743,PM2.5,19.084,2010,Background,urban,14.4657,48.9844
SPO.CZ_CCBDA_PM2_5_40743,PM2.5,18.519,2012,Background,urban,14.4657,48.9844
SPO.CZ_CCBDA_PM2_5_40743,PM2.5,24.206,2006,Background,urban,14.4657,48.9844
SPO.CZ_CCBDA_PM2_5_40743,PM2.5,20.34,2005,Background,urban,14.4657,48.9844
SPO.CZ_CCBDA_PM2_5_40743,PM2.5,18.631,2004,Background,urban,14.4657,48.9844
SPO.CZ_CCBDA_PM2_5_40743,PM2.5,15.928,2008,Background,urban,14.4657,48.9844
SPO.CZ_CCBDA_PM2_5_40743,PM2.5,17.364,2009,Background,urban,14.4657,48.9844
SPO.CZ_CCBDA_PM2_5_40743,PM2.5,20.349,2011,Background,urban,14.4657,48.9844
SPO.CZ_CCBDA_PM2_5_40743,PM2.5,16.653,2007,Background,urban,14.4657,48.9844
SPO.CZ_ASMIA_PM2_5_868166,PM2.5,17.971,2011,Traffic,urban,14.3981,50.0731
SPO-CZ0ASMI_06001_100,PM2.5,31.885,2005,Traffic,urban,14.3981,50.0731
SPO-CZ0ASMI_06001_100,PM2.5,21.11,2008,Traffic,urban,14.3981,50.0731
SPO.CZ_ASMIA_PM2_5_868166,PM2.5,31.885,2005,Traffic,urban,14.3981,50.0731
SPO.CZ_ASMIA_PM2_5_868166,PM2.5,21.11,2008,Traffic,urban,14.3981,50.0731
SPO-CZ0ASMI_06001_100,PM2.5,14.85,2012,Traffic,urban,14.3981,50.0731
SPO.CZ_ASMIA_PM2_5_868166,PM2.5,14.85,2012,Traffic,urban,14.3981,50.0731
SPO.CZ_ASMIA_PM2_5_868166,PM2.5,22.144,2009,Traffic,urban,14.3981,50.0731
SPO-CZ0ASMI_06001_100,PM2.5,22.144,2009,Traffic,urban,14.3981,50.0731
SPO-CZ0ASMI_06001_100,PM2.5,17.971,2011,Traffic,urban,14.3981,50.0731
SPO-CZ0AVYN_06001_100,PM2.5,19.562,2007,Traffic,urban,14.5031,50.1111
SPO-CZ0AVYN_06001_100,PM2.5,17.511,2008,Traffic,urban,14.5031,50.1111
SPO-CZ0AVYN_06001_100,PM2.5,22.379,2004,Traffic,urban,14.5031,50.1111
SPO-CZ0AVYN_06001_100,PM2.5,15.946,2011,Traffic,urban,14.5031,50.1111
SPO-CZ0AVYN_06001_100,PM2.5,14.793,2009,Traffic,urban,14.5031,50.1111
SPO-CZ0AVYN_06001_100,PM2.5,24.551,2005,Traffic,urban,14.5031,50.1111
SPO-CZ0AVYN_06001_100,PM2.5,28.378,2006,Traffic,urban,14.5031,50.1111
SPO-CZ0AVYN_06001_100,PM2.5,16.864,2010,Traffic,urban,14.5031,50.1111
SPO-CZ0AVYN_06001_100,PM2.5,12.6,2012,Traffic,urban,14.5031,50.1111
SPO.CZ_ALEGA_PM2_5_867419,PM2.5,21.427,2011,Traffic,urban,14.4307,50.0724
SPO.CZ_ALEGA_PM2_5_867419,PM2.5,21.684,2012,Traffic,urban,14.4307,50.0724
SPO-CZ0AMLY_06001_100,PM2.5,15.95,2007,Traffic,urban,14.3837,50.0716
SPO-CZ0AMLY_06001_100,PM2.5,23.353,2004,Traffic,urban,14.3837,50.0716
SPO-CZ0AMLY_06001_100,PM2.5,21.986,2006,Traffic,urban,14.3837,50.0716
SPO-CZ0AMLY_06001_100,PM2.5,23.044,2005,Traffic,urban,14.3837,50.0716
SPO-CZ0AMLY_06001_100,PM2.5,21.187,2010,Traffic,urban,14.3837,50.0716
SPO-CZ0AMLY_06001_100,PM2.5,17.582,2008,Traffic,urban,14.3837,50.0716
SPO-CZ0AMLY_06001_100,PM2.5,21.151,2009,Traffic,urban,14.3837,50.0716
SPO.CZ_ARIEA_PM2_5_867322,PM2.5,16.97,2012,Background,urban,14.4427,50.0815
SPO.CZ_ARIEA_PM2_5_867322,PM2.5,20.222,2011,Background,urban,14.4427,50.0815
SPO.CZ_ASTOA_PM2_5_867319,PM2.5,15.52,2012,Background,urban,14.3314,50.0461
SPO.CZ_ASTOA_PM2_5_867319,PM2.5,18.365,2011,Background,urban,14.3314,50.0461
SPO-CZ0AKAL_06001_100,PM2.5,18.58,2006,Traffic,urban,14.442,50.0942
SPO-CZ0AKAL_06001_100,PM2.5,15.353,2007,Traffic,urban,14.442,50.0942
SPO-CZ0AKAL_06001_100,PM2.5,21.554,2005,Traffic,urban,14.442,50.0942
SPO-CZ0AKAL_06001_100,PM2.5,15.442,2008,Traffic,urban,14.442,50.0942
SPO-CZ0AKAL_06001_100,PM2.5,14.397,2009,Traffic,urban,14.442,50.0942
SPO-CZ0AKAL_06001_100,PM2.5,19.643,2004,Traffic,urban,14.442,50.0942
SPO-CZ0AKAL_06001_100,PM2.5,17.503,2010,Traffic,urban,14.442,50.0942
SPO-CZ0AKAL_06001_100,PM2.5,8.694,2011,Traffic,urban,14.442,50.0942
SPO.CZ_BZNOA_PM2_5_849544,PM2.5,22.821,2010,Traffic,suburban,16.0601,48.843
SPO.CZ_BZNOA_PM2_5_849544,PM2.5,22.784,2011,Traffic,suburban,16.0601,48.843
SPO.CZ_BZNOA_PM2_5_849544,PM2.5,17.946,2012,Traffic,suburban,16.0601,48.843
SPO.CZ_SBERA_PM2_5_40848,PM2.5,12.88,2012,Traffic,urban,14.0583,49.9579
SPO.CZ_SBERA_PM2_5_40848,PM2.5,31.843,2005,Traffic,urban,14.0583,49.9579
SPO.CZ_SBERA_PM2_5_40848,PM2.5,19.172,2009,Traffic,urban,14.0583,49.9579
SPO.CZ_SBERA_PM2_5_40848,PM2.5,18.252,2010,Traffic,urban,14.0583,49.9579
SPO.CZ_SBERA_PM2_5_40848,PM2.5,28.781,2004,Traffic,urban,14.0583,49.9579
SPO.CZ_SBERA_PM2_5_40848,PM2.5,28.426,2006,Traffic,urban,14.0583,49.9579
SPO.CZ_SBERA_PM2_5_40848,PM2.5,18.186,2007,Traffic,urban,14.0583,49.9579
SPO.CZ_SBERA_PM2_5_40848,PM2.5,17.536,2011,Traffic,urban,14.0583,49.9579
SPO.CZ_SBERA_PM2_5_40848,PM2.5,17.325,2008,Traffic,urban,14.0583,49.9579
SPO-CZ0TBOM_06001_100,PM2.5,38.895,2005,Background,suburban,18.3474,49.9041
SPO-CZ0TBOM_06001_100,PM2.5,38.7,2008,Background,suburban,18.3474,49.9041
SPO-CZ0TBOM_06001_100,PM2.5,38.417,2011,Background,suburban,18.3474,49.9041
SPO-CZ0TBOM_06001_100,PM2.5,35.846,2007,Background,suburban,18.3474,49.9041
SPO-CZ0TBOM_06001_100,PM2.5,47.809,2010,Background,suburban,18.3474,49.9041
SPO-CZ0TBOM_06001_100,PM2.5,39.893,2012,Background,suburban,18.3474,49.9041
SPO-CZ0TBOM_06001_100,PM2.5,42.365,2006,Background,suburban,18.3474,49.9041
SPO-CZ0TBOM_06001_100,PM2.5,38.943,2009,Background,suburban,18.3474,49.9041
SPO-CZ0HRNK_06001_100,PM2.5,27.514,2006,Background,suburban,16.2682,50.1724
SPO-CZ0HRNK_06001_100,PM2.5,15.058,2008,Background,suburban,16.2682,50.1724
SPO-CZ0HRNK_06001_100,PM2.5,19.909,2009,Background,suburban,16.2682,50.1724
SPO-CZ0HRNK_06001_100,PM2.5,24.218,2005,Background,suburban,16.2682,50.1724
SPO-CZ0HRNK_06001_100,PM2.5,19.925,2007,Background,suburban,16.2682,50.1724
SPO-CZ0HRNK_06001_100,PM2.5,18.594,2011,Background,suburban,16.2682,50.1724
SPO-CZ0HRNK_06001_100,PM2.5,21.012,2012,Background,suburban,16.2682,50.1724
SPO-CZ0HRNK_06001_100,PM2.5,17.939,2010,Background,suburban,16.2682,50.1724
SPO.CZ_KSOMA_PM2_5_40541,PM2.5,12.356,2012,Background,suburban,12.6728,50.1728
SPO.CZ_KSOMA_PM2_5_40541,PM2.5,13.675,2007,Background,suburban,12.6728,50.1728
SPO.CZ_KSOMA_PM2_5_40541,PM2.5,13.435,2008,Background,suburban,12.6728,50.1728
SPO.CZ_KSOMA_PM2_5_40541,PM2.5,15.064,2009,Background,suburban,12.6728,50.1728
SPO.CZ_KSOMA_PM2_5_40541,PM2.5,15.865,2011,Background,suburban,12.6728,50.1728
SPO.CZ_KSOMA_PM2_5_40541,PM2.5,18.451,2005,Background,suburban,12.6728,50.1728
SPO.CZ_KSOMA_PM2_5_40541,PM2.5,16.143,2004,Background,suburban,12.6728,50.1728
SPO.CZ_KSOMA_PM2_5_40541,PM2.5,16.044,2010,Background,suburban,12.6728,50.1728
SPO.CZ_KSOMA_PM2_5_40541,PM2.5,18.528,2006,Background,suburban,12.6728,50.1728
SPO.CZ_MPRRA_PM2_5_1365769,PM2.5,28.647,2010,Background,urban,17.4542,49.4517
SPO.CZ_MPRRA_PM2_5_1365769,PM2.5,26.724,2011,Background,urban,17.4542,49.4517
SPO.CZ_MPRRA_PM2_5_1365769,PM2.5,25.189,2009,Background,urban,17.4542,49.4517
SPO.CZ_TTROA_PM2_5_40885,PM2.5,31.87,2011,Background,urban,18.6778,49.6681
SPO.CZ_TTROA_PM2_5_40885,PM2.5,24.841,2006,Background,urban,18.6778,49.6681
SPO.CZ_TTROA_PM2_5_40885,PM2.5,27.299,2009,Background,urban,18.6778,49.6681
SPO.CZ_TTROA_PM2_5_40885,PM2.5,36.138,2010,Background,urban,18.6778,49.6681
SPO.CZ_TTROA_PM2_5_40885,PM2.5,26.797,2008,Background,urban,18.6778,49.6681
SPO.CZ_TTROA_PM2_5_40885,PM2.5,29.06,2004,Background,urban,18.6778,49.6681
SPO.CZ_TTROA_PM2_5_40885,PM2.5,31.912,2012,Background,urban,18.6778,49.6681
SPO.CZ_TTROA_PM2_5_40885,PM2.5,29.352,2005,Background,urban,18.6778,49.6681
SPO.CZ_TTROA_PM2_5_40885,PM2.5,26.32,2007,Background,urban,18.6778,49.6681
SPO-CZ0UTEM_06001_100,PM2.5,26.33,2004,Background,urban,13.825,50.6393
SPO-CZ0UTEM_06001_100,PM2.5,26.848,2005,Background,urban,13.825,50.6393
SPO-CZ0UTEM_06001_100,PM2.5,18.8,2007,Background,urban,13.825,50.6393
SPO-CZ0UTEM_06001_100,PM2.5,26.863,2006,Background,urban,13.825,50.6393
SPO.CZ_HJICM_PM2_5_286912,PM2.5,21.679,2006,Background,urban,15.3526,50.4395
SPO.CZ_HJICM_PM2_5_286912,PM2.5,19.012,2010,Background,urban,15.3526,50.4395
SPO.CZ_HJICM_PM2_5_286912,PM2.5,13.877,2008,Background,urban,15.3526,50.4395
SPO.CZ_HJICM_PM2_5_286912,PM2.5,16.799,2005,Background,urban,15.3526,50.4395
SPO.CZ_HJICM_PM2_5_286912,PM2.5,13.416,2007,Background,urban,15.3526,50.4395
SPO.CZ_HJICM_PM2_5_286912,PM2.5,18.357,2012,Background,urban,15.3526,50.4395
SPO.CZ_UTPMA_PM2_5_765861,PM2.5,18.929,2009,Background,urban,13.8512,50.6453
SPO.CZ_HJICM_PM2_5_286912,PM2.5,16.991,2009,Background,urban,15.3526,50.4395
SPO.CZ_UTPMA_PM2_5_765861,PM2.5,23.702,2011,Background,urban,13.8512,50.6453
SPO.CZ_HJICM_PM2_5_286912,PM2.5,17.3,2011,Background,urban,15.3526,50.4395
